Jour;Datation;Date_Format_1;Demiheure;Flux;Sous_Flux;Poids;Commande
Samedi;02/03/2024;20240302;14:30:00;Open;ADSL;0,041785461;43,45687989
Samedi;02/03/2024;20240302;15:00:00;Open;ADSL;0,042349936;44,04393333
Samedi;02/03/2024;20240302;15:30:00;Open;ADSL;0,043627179;45,37226613
Samedi;02/03/2024;20240302;16:00:00;Open;ADSL;0,044292111;46,06379518
Samedi;02/03/2024;20240302;16:30:00;Open;ADSL;0,042761333;44,47178584
Samedi;02/03/2024;20240302;17:00:00;Open;ADSL;0,046516523;48,37718375
Samedi;02/03/2024;20240302;17:30:00;Open;ADSL;0,0462008;48,04883182
Samedi;02/03/2024;20240302;18:00:00;Open;ADSL;0,044698724;46,48667266
Samedi;02/03/2024;20240302;18:30:00;Open;ADSL;0,037910679;39,42710626
Samedi;02/03/2024;20240302;19:00:00;Open;ADSL;0,025310461;26,32287939
Samedi;02/03/2024;20240302;19:30:00;Open;ADSL;0,016460649;17,11907541
Samedi;02/03/2024;20240302;20:00:00;Open;ADSL;0;0
Samedi;02/03/2024;20240302;20:30:00;Open;ADSL;0;0
Samedi;02/03/2024;20240302;21:00:00;Open;ADSL;0;0
Samedi;02/03/2024;20240302;21:30:00;Open;ADSL;0;0
Dimanche;03/03/2024;20240303;08:00:00;Open;ADSL;0,021014715;0
Dimanche;03/03/2024;20240303;08:30:00;Open;ADSL;0,027620979;0
Dimanche;03/03/2024;20240303;09:00:00;Open;ADSL;0,043411913;0
Dimanche;03/03/2024;20240303;09:30:00;Open;ADSL;0,054237385;0
Dimanche;03/03/2024;20240303;10:00:00;Open;ADSL;0,060173935;0
Dimanche;03/03/2024;20240303;10:30:00;Open;ADSL;0,06102543;0
Dimanche;03/03/2024;20240303;11:00:00;Open;ADSL;0,058528348;0
Dimanche;03/03/2024;20240303;11:30:00;Open;ADSL;0,050362603;0
Dimanche;03/03/2024;20240303;12:00:00;Open;ADSL;0,038298157;0
Dimanche;03/03/2024;20240303;12:30:00;Open;ADSL;0,034289432;0
Dimanche;03/03/2024;20240303;13:00:00;Open;ADSL;0,036083313;0
Dimanche;03/03/2024;20240303;13:30:00;Open;ADSL;0,040082471;0
Dimanche;03/03/2024;20240303;14:00:00;Open;ADSL;0,042957464;0
Dimanche;03/03/2024;20240303;14:30:00;Open;ADSL;0,041785461;0
Dimanche;03/03/2024;20240303;15:00:00;Open;ADSL;0,042349936;0
Dimanche;03/03/2024;20240303;15:30:00;Open;ADSL;0,043627179;0
Dimanche;03/03/2024;20240303;16:00:00;Open;ADSL;0,044292111;0
Dimanche;03/03/2024;20240303;16:30:00;Open;ADSL;0,042761333;0
Dimanche;03/03/2024;20240303;17:00:00;Open;ADSL;0,046516523;0
Dimanche;03/03/2024;20240303;17:30:00;Open;ADSL;0,0462008;0
Dimanche;03/03/2024;20240303;18:00:00;Open;ADSL;0,044698724;0
Dimanche;03/03/2024;20240303;18:30:00;Open;ADSL;0,037910679;0
Dimanche;03/03/2024;20240303;19:00:00;Open;ADSL;0,025310461;0
Dimanche;03/03/2024;20240303;19:30:00;Open;ADSL;0,016460649;0
Dimanche;03/03/2024;20240303;20:00:00;Open;ADSL;0;0
Dimanche;03/03/2024;20240303;20:30:00;Open;ADSL;0;0
Dimanche;03/03/2024;20240303;21:00:00;Open;ADSL;0;0
Dimanche;03/03/2024;20240303;21:30:00;Open;ADSL;0;0
Lundi;04/03/2024;20240304;08:00:00;Open;ADSL;0,021014715;54,61724326
Lundi;04/03/2024;20240304;08:30:00;Open;ADSL;0,027620979;71,78692524
Lundi;04/03/2024;20240304;09:00:00;Open;ADSL;0,043411913;112,8275626
Lundi;04/03/2024;20240304;09:30:00;Open;ADSL;0,054237385;140,9629647
Lundi;04/03/2024;20240304;10:00:00;Open;ADSL;0,060173935;156,3920562
Lundi;04/03/2024;20240304;10:30:00;Open;ADSL;0,06102543;158,6050927
Lundi;04/03/2024;20240304;11:00:00;Open;ADSL;0,058528348;152,1151767
Lundi;04/03/2024;20240304;11:30:00;Open;ADSL;0,050362603;130,8924054
Lundi;04/03/2024;20240304;12:00:00;Open;ADSL;0,038298157;99,53691089
Lundi;04/03/2024;20240304;12:30:00;Open;ADSL;0,034289432;89,11823348
Lundi;04/03/2024;20240304;13:00:00;Open;ADSL;0,036083313;93,78052946
Lundi;04/03/2024;20240304;13:30:00;Open;ADSL;0,040082471;104,1743413
Lundi;04/03/2024;20240304;14:00:00;Open;ADSL;0,042957464;111,6464476
Lundi;04/03/2024;20240304;14:30:00;Open;ADSL;0,041785461;108,6004143
Lundi;04/03/2024;20240304;15:00:00;Open;ADSL;0,042349936;110,0674834
Lundi;04/03/2024;20240304;15:30:00;Open;ADSL;0,043627179;113,3870381
Lundi;04/03/2024;20240304;16:00:00;Open;ADSL;0,044292111;115,1151958
Lundi;04/03/2024;20240304;16:30:00;Open;ADSL;0,042761333;111,1367033
Lundi;04/03/2024;20240304;17:00:00;Open;ADSL;0,046516523;120,8964429
Lundi;04/03/2024;20240304;17:30:00;Open;ADSL;0,0462008;120,0758788
Lundi;04/03/2024;20240304;18:00:00;Open;ADSL;0,044698724;116,1719829
Lundi;04/03/2024;20240304;18:30:00;Open;ADSL;0,037910679;98,52985496
Lundi;04/03/2024;20240304;19:00:00;Open;ADSL;0,025310461;65,78188802
Lundi;04/03/2024;20240304;19:30:00;Open;ADSL;0,016460649;42,78122788
Lundi;04/03/2024;20240304;20:00:00;Open;ADSL;0;0
Lundi;04/03/2024;20240304;20:30:00;Open;ADSL;0;0
Lundi;04/03/2024;20240304;21:00:00;Open;ADSL;0;0
Lundi;04/03/2024;20240304;21:30:00;Open;ADSL;0;0
Mardi;05/03/2024;20240305;08:00:00;Open;ADSL;0,021014715;47,55629915
Mardi;05/03/2024;20240305;08:30:00;Open;ADSL;0,027620979;62,50627619
Mardi;05/03/2024;20240305;09:00:00;Open;ADSL;0,043411913;98,24115976
Mardi;05/03/2024;20240305;09:30:00;Open;ADSL;0,054237385;122,7392032
Mardi;05/03/2024;20240305;10:00:00;Open;ADSL;0,060173935;136,1736142
Mardi;05/03/2024;20240305;10:30:00;Open;ADSL;0,06102543;138,1005482
Mardi;05/03/2024;20240305;11:00:00;Open;ADSL;0,058528348;132,4496517
Mardi;05/03/2024;20240305;11:30:00;Open;ADSL;0,050362603;113,9705708
Mardi;05/03/2024;20240305;12:00:00;Open;ADSL;0,038298157;86,66873003
Mardi;05/03/2024;20240305;12:30:00;Open;ADSL;0,034289432;77,59698437
Mardi;05/03/2024;20240305;13:00:00;Open;ADSL;0,036083313;81,65653642
Mardi;05/03/2024;20240305;13:30:00;Open;ADSL;0,040082471;90,70663114
Mardi;05/03/2024;20240305;14:00:00;Open;ADSL;0,042957464;97,2127399
Mardi;05/03/2024;20240305;14:30:00;Open;ADSL;0,041785461;94,56049923
Mardi;05/03/2024;20240305;15:00:00;Open;ADSL;0,042349936;95,83790494
Mardi;05/03/2024;20240305;15:30:00;Open;ADSL;0,043627179;98,728306
Mardi;05/03/2024;20240305;16:00:00;Open;ADSL;0,044292111;100,2330466
Mardi;05/03/2024;20240305;16:30:00;Open;ADSL;0,042761333;96,76889554
Mardi;05/03/2024;20240305;17:00:00;Open;ADSL;0,046516523;105,2668912
Mardi;05/03/2024;20240305;17:30:00;Open;ADSL;0,0462008;104,55241
Mardi;05/03/2024;20240305;18:00:00;Open;ADSL;0,044698724;101,1532118
Mardi;05/03/2024;20240305;18:30:00;Open;ADSL;0,037910679;85,79186678
Mardi;05/03/2024;20240305;19:00:00;Open;ADSL;0,025310461;57,27757314
Mardi;05/03/2024;20240305;19:30:00;Open;ADSL;0,016460649;37,25044967
Mardi;05/03/2024;20240305;20:00:00;Open;ADSL;0;0
Mardi;05/03/2024;20240305;20:30:00;Open;ADSL;0;0
Mardi;05/03/2024;20240305;21:00:00;Open;ADSL;0;0
Mardi;05/03/2024;20240305;21:30:00;Open;ADSL;0;0
Mercredi;06/03/2024;20240306;08:00:00;Open;ADSL;0,021014715;48,58602017
Mercredi;06/03/2024;20240306;08:30:00;Open;ADSL;0,027620979;63,85970418
Mercredi;06/03/2024;20240306;09:00:00;Open;ADSL;0,043411913;100,3683435
Mercredi;06/03/2024;20240306;09:30:00;Open;ADSL;0,054237385;125,3968351
Mercredi;06/03/2024;20240306;10:00:00;Open;ADSL;0,060173935;139,122137
Mercredi;06/03/2024;20240306;10:30:00;Open;ADSL;0,06102543;141,0907943
Mercredi;06/03/2024;20240306;11:00:00;Open;ADSL;0,058528348;135,3175408
Mercredi;06/03/2024;20240306;11:30:00;Open;ADSL;0,050362603;116,4383383
Mercredi;06/03/2024;20240306;12:00:00;Open;ADSL;0,038298157;88,54533974
Mercredi;06/03/2024;20240306;12:30:00;Open;ADSL;0,034289432;79,27716653
Mercredi;06/03/2024;20240306;13:00:00;Open;ADSL;0,036083313;83,42461874
Mercredi;06/03/2024;20240306;13:30:00;Open;ADSL;0,040082471;92,6706722
Mercredi;06/03/2024;20240306;14:00:00;Open;ADSL;0,042957464;99,31765561
Mercredi;06/03/2024;20240306;14:30:00;Open;ADSL;0,041785461;96,60798684
Mercredi;06/03/2024;20240306;15:00:00;Open;ADSL;0,042349936;97,9130518
Mercredi;06/03/2024;20240306;15:30:00;Open;ADSL;0,043627179;100,8660378
Mercredi;06/03/2024;20240306;16:00:00;Open;ADSL;0,044292111;102,4033601
Mercredi;06/03/2024;20240306;16:30:00;Open;ADSL;0,042761333;98,86420084
Mercredi;06/03/2024;20240306;17:00:00;Open;ADSL;0,046516523;107,5462008
Mercredi;06/03/2024;20240306;17:30:00;Open;ADSL;0,0462008;106,8162492
Mercredi;06/03/2024;20240306;18:00:00;Open;ADSL;0,044698724;103,3434492
Mercredi;06/03/2024;20240306;18:30:00;Open;ADSL;0,037910679;87,64949006
Mercredi;06/03/2024;20240306;19:00:00;Open;ADSL;0,025310461;58,51778573
Mercredi;06/03/2024;20240306;19:30:00;Open;ADSL;0,016460649;38,05702149
Mercredi;06/03/2024;20240306;20:00:00;Open;ADSL;0;0
Mercredi;06/03/2024;20240306;20:30:00;Open;ADSL;0;0
Mercredi;06/03/2024;20240306;21:00:00;Open;ADSL;0;0
Mercredi;06/03/2024;20240306;21:30:00;Open;ADSL;0;0
Jeudi;07/03/2024;20240307;08:00:00;Open;ADSL;0,021014715;44,57220968
Jeudi;07/03/2024;20240307;08:30:00;Open;ADSL;0,027620979;58,58409713
Jeudi;07/03/2024;20240307;09:00:00;Open;ADSL;0,043411913;92,07666807
Jeudi;07/03/2024;20240307;09:30:00;Open;ADSL;0,054237385;115,0374945
Jeudi;07/03/2024;20240307;10:00:00;Open;ADSL;0,060173935;127,6289154
Jeudi;07/03/2024;20240307;10:30:00;Open;ADSL;0,06102543;129,4349371
Jeudi;07/03/2024;20240307;11:00:00;Open;ADSL;0,058528348;124,1386263
Jeudi;07/03/2024;20240307;11:30:00;Open;ADSL;0,050362603;106,8190812
Jeudi;07/03/2024;20240307;12:00:00;Open;ADSL;0,038298157;81,23039169
Jeudi;07/03/2024;20240307;12:30:00;Open;ADSL;0,034289432;72,72788504
Jeudi;07/03/2024;20240307;13:00:00;Open;ADSL;0,036083313;76,53270603
Jeudi;07/03/2024;20240307;13:30:00;Open;ADSL;0,040082471;85,0149203
Jeudi;07/03/2024;20240307;14:00:00;Open;ADSL;0,042957464;91,11278008
Jeudi;07/03/2024;20240307;14:30:00;Open;ADSL;0,041785461;88,6269637
Jeudi;07/03/2024;20240307;15:00:00;Open;ADSL;0,042349936;89,82421404
Jeudi;07/03/2024;20240307;15:30:00;Open;ADSL;0,043627179;92,53324659
Jeudi;07/03/2024;20240307;16:00:00;Open;ADSL;0,044292111;93,9435669
Jeudi;07/03/2024;20240307;16:30:00;Open;ADSL;0,042761333;90,69678632
Jeudi;07/03/2024;20240307;17:00:00;Open;ADSL;0,046516523;98,66154494
Jeudi;07/03/2024;20240307;17:30:00;Open;ADSL;0,0462008;97,99189644
Jeudi;07/03/2024;20240307;18:00:00;Open;ADSL;0,044698724;94,805993
Jeudi;07/03/2024;20240307;18:30:00;Open;ADSL;0,037910679;80,40855035
Jeudi;07/03/2024;20240307;19:00:00;Open;ADSL;0,025310461;53,68348769
Jeudi;07/03/2024;20240307;19:30:00;Open;ADSL;0,016460649;34,91303745
Jeudi;07/03/2024;20240307;20:00:00;Open;ADSL;0;0
Jeudi;07/03/2024;20240307;20:30:00;Open;ADSL;0;0
Jeudi;07/03/2024;20240307;21:00:00;Open;ADSL;0;0
Jeudi;07/03/2024;20240307;21:30:00;Open;ADSL;0;0
Vendredi;08/03/2024;20240308;08:00:00;Open;ADSL;0,021014715;44,42510668
Vendredi;08/03/2024;20240308;08:30:00;Open;ADSL;0,027620979;58,39075027
Vendredi;08/03/2024;20240308;09:00:00;Open;ADSL;0,043411913;91,77278468
Vendredi;08/03/2024;20240308;09:30:00;Open;ADSL;0,054237385;114,6578328
Vendredi;08/03/2024;20240308;10:00:00;Open;ADSL;0,060173935;127,2076979
Vendredi;08/03/2024;20240308;10:30:00;Open;ADSL;0,06102543;129,0077591
Vendredi;08/03/2024;20240308;11:00:00;Open;ADSL;0,058528348;123,7289279
Vendredi;08/03/2024;20240308;11:30:00;Open;ADSL;0,050362603;106,4665429
Vendredi;08/03/2024;20240308;12:00:00;Open;ADSL;0,038298157;80,96230459
Vendredi;08/03/2024;20240308;12:30:00;Open;ADSL;0,034289432;72,48785902
Vendredi;08/03/2024;20240308;13:00:00;Open;ADSL;0,036083313;76,28012284
Vendredi;08/03/2024;20240308;13:30:00;Open;ADSL;0,040082471;84,73434301
Vendredi;08/03/2024;20240308;14:00:00;Open;ADSL;0,042957464;90,81207784
Vendredi;08/03/2024;20240308;14:30:00;Open;ADSL;0,041785461;88,33446547
Vendredi;08/03/2024;20240308;15:00:00;Open;ADSL;0,042349936;89,52776449
Vendredi;08/03/2024;20240308;15:30:00;Open;ADSL;0,043627179;92,22785634
Vendredi;08/03/2024;20240308;16:00:00;Open;ADSL;0,044292111;93,63352213
Vendredi;08/03/2024;20240308;16:30:00;Open;ADSL;0,042761333;90,39745699
Vendredi;08/03/2024;20240308;17:00:00;Open;ADSL;0,046516523;98,33592928
Vendredi;08/03/2024;20240308;17:30:00;Open;ADSL;0,0462008;97,66849084
Vendredi;08/03/2024;20240308;18:00:00;Open;ADSL;0,044698724;94,49310193
Vendredi;08/03/2024;20240308;18:30:00;Open;ADSL;0,037910679;80,1431756
Vendredi;08/03/2024;20240308;19:00:00;Open;ADSL;0,025310461;53,50631446
Vendredi;08/03/2024;20240308;19:30:00;Open;ADSL;0,016460649;34,7978129
Vendredi;08/03/2024;20240308;20:00:00;Open;ADSL;0;0
Vendredi;08/03/2024;20240308;20:30:00;Open;ADSL;0;0
Vendredi;08/03/2024;20240308;21:00:00;Open;ADSL;0;0
Vendredi;08/03/2024;20240308;21:30:00;Open;ADSL;0;0
Samedi;09/03/2024;20240309;08:00:00;Open;ADSL;0,021014715;24,56620137
Samedi;09/03/2024;20240309;08:30:00;Open;ADSL;0,027620979;32,28892482
Samedi;09/03/2024;20240309;09:00:00;Open;ADSL;0,043411913;50,74852663
Samedi;09/03/2024;20240309;09:30:00;Open;ADSL;0,054237385;63,40350357
Samedi;09/03/2024;20240309;10:00:00;Open;ADSL;0,060173935;70,34332963
Samedi;09/03/2024;20240309;10:30:00;Open;ADSL;0,06102543;71,33872773
Samedi;09/03/2024;20240309;11:00:00;Open;ADSL;0,058528348;68,41963893
Samedi;09/03/2024;20240309;11:30:00;Open;ADSL;0,050362603;58,87388301
Samedi;09/03/2024;20240309;12:00:00;Open;ADSL;0,038298157;44,77054591
Samedi;09/03/2024;20240309;12:30:00;Open;ADSL;0,034289432;40,08434588
Samedi;09/03/2024;20240309;13:00:00;Open;ADSL;0,036083313;42,18139243
Samedi;09/03/2024;20240309;13:30:00;Open;ADSL;0,040082471;46,85640822
Samedi;09/03/2024;20240309;14:00:00;Open;ADSL;0,042957464;50,21727483
Samedi;09/03/2024;20240309;14:30:00;Open;ADSL;0,041785461;48,84720442
Samedi;09/03/2024;20240309;15:00:00;Open;ADSL;0,042349936;49,50707507
Samedi;09/03/2024;20240309;15:30:00;Open;ADSL;0,043627179;51,00017221
Samedi;09/03/2024;20240309;16:00:00;Open;ADSL;0,044292111;51,77747747
Samedi;09/03/2024;20240309;16:30:00;Open;ADSL;0,042761333;49,98799774
Samedi;09/03/2024;20240309;17:00:00;Open;ADSL;0,046516523;54,3778152
Samedi;09/03/2024;20240309;17:30:00;Open;ADSL;0,0462008;54,008735
Samedi;09/03/2024;20240309;18:00:00;Open;ADSL;0,044698724;52,25280802
Samedi;09/03/2024;20240309;18:30:00;Open;ADSL;0,037910679;44,31758386
Samedi;09/03/2024;20240309;19:00:00;Open;ADSL;0,025310461;29,58792886
Samedi;09/03/2024;20240309;19:30:00;Open;ADSL;0,016460649;19,24249919
Samedi;09/03/2024;20240309;20:00:00;Open;ADSL;0;0
Samedi;09/03/2024;20240309;20:30:00;Open;ADSL;0;0
Samedi;09/03/2024;20240309;21:00:00;Open;ADSL;0;0
Samedi;09/03/2024;20240309;21:30:00;Open;ADSL;0;0
Dimanche;10/03/2024;20240310;08:00:00;Open;ADSL;0,021014715;0
Dimanche;10/03/2024;20240310;08:30:00;Open;ADSL;0,027620979;0
Dimanche;10/03/2024;20240310;09:00:00;Open;ADSL;0,043411913;0
Dimanche;10/03/2024;20240310;09:30:00;Open;ADSL;0,054237385;0
Dimanche;10/03/2024;20240310;10:00:00;Open;ADSL;0,060173935;0
Dimanche;10/03/2024;20240310;10:30:00;Open;ADSL;0,06102543;0
Dimanche;10/03/2024;20240310;11:00:00;Open;ADSL;0,058528348;0
Dimanche;10/03/2024;20240310;11:30:00;Open;ADSL;0,050362603;0
Dimanche;10/03/2024;20240310;12:00:00;Open;ADSL;0,038298157;0
Dimanche;10/03/2024;20240310;12:30:00;Open;ADSL;0,034289432;0
Dimanche;10/03/2024;20240310;13:00:00;Open;ADSL;0,036083313;0
Dimanche;10/03/2024;20240310;13:30:00;Open;ADSL;0,040082471;0
Dimanche;10/03/2024;20240310;14:00:00;Open;ADSL;0,042957464;0
Dimanche;10/03/2024;20240310;14:30:00;Open;ADSL;0,041785461;0
Dimanche;10/03/2024;20240310;15:00:00;Open;ADSL;0,042349936;0
Dimanche;10/03/2024;20240310;15:30:00;Open;ADSL;0,043627179;0
Dimanche;10/03/2024;20240310;16:00:00;Open;ADSL;0,044292111;0
Dimanche;10/03/2024;20240310;16:30:00;Open;ADSL;0,042761333;0
Dimanche;10/03/2024;20240310;17:00:00;Open;ADSL;0,046516523;0
Dimanche;10/03/2024;20240310;17:30:00;Open;ADSL;0,0462008;0
Dimanche;10/03/2024;20240310;18:00:00;Open;ADSL;0,044698724;0
Dimanche;10/03/2024;20240310;18:30:00;Open;ADSL;0,037910679;0
Dimanche;10/03/2024;20240310;19:00:00;Open;ADSL;0,025310461;0
Dimanche;10/03/2024;20240310;19:30:00;Open;ADSL;0,016460649;0
Dimanche;10/03/2024;20240310;20:00:00;Open;ADSL;0;0
Dimanche;10/03/2024;20240310;20:30:00;Open;ADSL;0;0
Dimanche;10/03/2024;20240310;21:00:00;Open;ADSL;0;0
Dimanche;10/03/2024;20240310;21:30:00;Open;ADSL;0;0
Lundi;11/03/2024;20240311;08:00:00;Open;ADSL;0,021014715;50,01502076
Lundi;11/03/2024;20240311;08:30:00;Open;ADSL;0,027620979;65,73793077
Lundi;11/03/2024;20240311;09:00:00;Open;ADSL;0,043411913;103,3203536
Lundi;11/03/2024;20240311;09:30:00;Open;ADSL;0,054237385;129,0849773
Lundi;11/03/2024;20240311;10:00:00;Open;ADSL;0,060173935;143,2139645
Lundi;11/03/2024;20240311;10:30:00;Open;ADSL;0,06102543;145,2405235
Lundi;11/03/2024;20240311;11:00:00;Open;ADSL;0,058528348;139,2974685
Lundi;11/03/2024;20240311;11:30:00;Open;ADSL;0,050362603;119,8629954
Lundi;11/03/2024;20240311;12:00:00;Open;ADSL;0,038298157;91,14961444
Lundi;11/03/2024;20240311;12:30:00;Open;ADSL;0,034289432;81,6088479
Lundi;11/03/2024;20240311;13:00:00;Open;ADSL;0,036083313;85,878284
Lundi;11/03/2024;20240311;13:30:00;Open;ADSL;0,040082471;95,39628021
Lundi;11/03/2024;20240311;14:00:00;Open;ADSL;0,042957464;102,2387631
Lundi;11/03/2024;20240311;14:30:00;Open;ADSL;0,041785461;99,44939821
Lundi;11/03/2024;20240311;15:00:00;Open;ADSL;0,042349936;100,7928474
Lundi;11/03/2024;20240311;15:30:00;Open;ADSL;0,043627179;103,8326859
Lundi;11/03/2024;20240311;16:00:00;Open;ADSL;0,044292111;105,4152236
Lundi;11/03/2024;20240311;16:30:00;Open;ADSL;0,042761333;101,7719715
Lundi;11/03/2024;20240311;17:00:00;Open;ADSL;0,046516523;110,7093244
Lundi;11/03/2024;20240311;17:30:00;Open;ADSL;0,0462008;109,9579036
Lundi;11/03/2024;20240311;18:00:00;Open;ADSL;0,044698724;106,3829624
Lundi;11/03/2024;20240311;18:30:00;Open;ADSL;0,037910679;90,22741624
Lundi;11/03/2024;20240311;19:00:00;Open;ADSL;0,025310461;60,23889707
Lundi;11/03/2024;20240311;19:30:00;Open;ADSL;0,016460649;39,17634565
Lundi;11/03/2024;20240311;20:00:00;Open;ADSL;0;0
Lundi;11/03/2024;20240311;20:30:00;Open;ADSL;0;0
Lundi;11/03/2024;20240311;21:00:00;Open;ADSL;0;0
Lundi;11/03/2024;20240311;21:30:00;Open;ADSL;0;0
Mardi;12/03/2024;20240312;08:00:00;Open;ADSL;0,021014715;43,62654752
Mardi;12/03/2024;20240312;08:30:00;Open;ADSL;0,027620979;57,34115306
Mardi;12/03/2024;20240312;09:00:00;Open;ADSL;0,043411913;90,12313197
Mardi;12/03/2024;20240312;09:30:00;Open;ADSL;0,054237385;112,5968122
Mardi;12/03/2024;20240312;10:00:00;Open;ADSL;0,060173935;124,9210884
Mardi;12/03/2024;20240312;10:30:00;Open;ADSL;0,06102543;126,6887928
Mardi;12/03/2024;20240312;11:00:00;Open;ADSL;0,058528348;121,5048507
Mardi;12/03/2024;20240312;11:30:00;Open;ADSL;0,050362603;104,552764
Mardi;12/03/2024;20240312;12:00:00;Open;ADSL;0,038298157;79,50697461
Mardi;12/03/2024;20240312;12:30:00;Open;ADSL;0,034289432;71,1848606
Mardi;12/03/2024;20240312;13:00:00;Open;ADSL;0,036083313;74,90895697
Mardi;12/03/2024;20240312;13:30:00;Open;ADSL;0,040082471;83,21120912
Mardi;12/03/2024;20240312;14:00:00;Open;ADSL;0,042957464;89,17969423
Mardi;12/03/2024;20240312;14:30:00;Open;ADSL;0,041785461;86,74661794
Mardi;12/03/2024;20240312;15:00:00;Open;ADSL;0,042349936;87,91846693
Mardi;12/03/2024;20240312;15:30:00;Open;ADSL;0,043627179;90,57002354
Mardi;12/03/2024;20240312;16:00:00;Open;ADSL;0,044292111;91,95042192
Mardi;12/03/2024;20240312;16:30:00;Open;ADSL;0,042761333;88,77252636
Mardi;12/03/2024;20240312;17:00:00;Open;ADSL;0,046516523;96,56830141
Mardi;12/03/2024;20240312;17:30:00;Open;ADSL;0,0462008;95,91286045
Mardi;12/03/2024;20240312;18:00:00;Open;ADSL;0,044698724;92,79455043
Mardi;12/03/2024;20240312;18:30:00;Open;ADSL;0,037910679;78,70256979
Mardi;12/03/2024;20240312;19:00:00;Open;ADSL;0,025310461;52,54451694
Mardi;12/03/2024;20240312;19:30:00;Open;ADSL;0,016460649;34,17230822
Mardi;12/03/2024;20240312;20:00:00;Open;ADSL;0;0
Mardi;12/03/2024;20240312;20:30:00;Open;ADSL;0;0
Mardi;12/03/2024;20240312;21:00:00;Open;ADSL;0;0
Mardi;12/03/2024;20240312;21:30:00;Open;ADSL;0;0
Mercredi;13/03/2024;20240313;08:00:00;Open;ADSL;0,021014715;44,42510668
Mercredi;13/03/2024;20240313;08:30:00;Open;ADSL;0,027620979;58,39075027
Mercredi;13/03/2024;20240313;09:00:00;Open;ADSL;0,043411913;91,77278468
Mercredi;13/03/2024;20240313;09:30:00;Open;ADSL;0,054237385;114,6578328
Mercredi;13/03/2024;20240313;10:00:00;Open;ADSL;0,060173935;127,2076979
Mercredi;13/03/2024;20240313;10:30:00;Open;ADSL;0,06102543;129,0077591
Mercredi;13/03/2024;20240313;11:00:00;Open;ADSL;0,058528348;123,7289279
Mercredi;13/03/2024;20240313;11:30:00;Open;ADSL;0,050362603;106,4665429
Mercredi;13/03/2024;20240313;12:00:00;Open;ADSL;0,038298157;80,96230459
Mercredi;13/03/2024;20240313;12:30:00;Open;ADSL;0,034289432;72,48785902
Mercredi;13/03/2024;20240313;13:00:00;Open;ADSL;0,036083313;76,28012284
Mercredi;13/03/2024;20240313;13:30:00;Open;ADSL;0,040082471;84,73434301
Mercredi;13/03/2024;20240313;14:00:00;Open;ADSL;0,042957464;90,81207784
Mercredi;13/03/2024;20240313;14:30:00;Open;ADSL;0,041785461;88,33446547
Mercredi;13/03/2024;20240313;15:00:00;Open;ADSL;0,042349936;89,52776449
Mercredi;13/03/2024;20240313;15:30:00;Open;ADSL;0,043627179;92,22785634
Mercredi;13/03/2024;20240313;16:00:00;Open;ADSL;0,044292111;93,63352213
Mercredi;13/03/2024;20240313;16:30:00;Open;ADSL;0,042761333;90,39745699
Mercredi;13/03/2024;20240313;17:00:00;Open;ADSL;0,046516523;98,33592928
Mercredi;13/03/2024;20240313;17:30:00;Open;ADSL;0,0462008;97,66849084
Mercredi;13/03/2024;20240313;18:00:00;Open;ADSL;0,044698724;94,49310193
Mercredi;13/03/2024;20240313;18:30:00;Open;ADSL;0,037910679;80,1431756
Mercredi;13/03/2024;20240313;19:00:00;Open;ADSL;0,025310461;53,50631446
Mercredi;13/03/2024;20240313;19:30:00;Open;ADSL;0,016460649;34,7978129
Mercredi;13/03/2024;20240313;20:00:00;Open;ADSL;0;0
Mercredi;13/03/2024;20240313;20:30:00;Open;ADSL;0;0
Mercredi;13/03/2024;20240313;21:00:00;Open;ADSL;0;0
Mercredi;13/03/2024;20240313;21:30:00;Open;ADSL;0;0
Jeudi;14/03/2024;20240314;08:00:00;Open;ADSL;0,021014715;40,55839919
Jeudi;14/03/2024;20240314;08:30:00;Open;ADSL;0,027620979;53,30849008
Jeudi;14/03/2024;20240314;09:00:00;Open;ADSL;0,043411913;83,78499263
Jeudi;14/03/2024;20240314;09:30:00;Open;ADSL;0,054237385;104,6781539
Jeudi;14/03/2024;20240314;10:00:00;Open;ADSL;0,060173935;116,1356939
Jeudi;14/03/2024;20240314;10:30:00;Open;ADSL;0,06102543;117,77908
Jeudi;14/03/2024;20240314;11:00:00;Open;ADSL;0,058528348;112,9597118
Jeudi;14/03/2024;20240314;11:30:00;Open;ADSL;0,050362603;97,19982396
Jeudi;14/03/2024;20240314;12:00:00;Open;ADSL;0,038298157;73,91544364
Jeudi;14/03/2024;20240314;12:30:00;Open;ADSL;0,034289432;66,17860355
Jeudi;14/03/2024;20240314;13:00:00;Open;ADSL;0,036083313;69,64079333
Jeudi;14/03/2024;20240314;13:30:00;Open;ADSL;0,040082471;77,3591684
Jeudi;14/03/2024;20240314;14:00:00;Open;ADSL;0,042957464;82,90790456
Jeudi;14/03/2024;20240314;14:30:00;Open;ADSL;0,041785461;80,64594057
Jeudi;14/03/2024;20240314;15:00:00;Open;ADSL;0,042349936;81,73537628
Jeudi;14/03/2024;20240314;15:30:00;Open;ADSL;0,043627179;84,20045541
Jeudi;14/03/2024;20240314;16:00:00;Open;ADSL;0,044292111;85,48377375
Jeudi;14/03/2024;20240314;16:30:00;Open;ADSL;0,042761333;82,52937181
