Date_Format_1;Flux;Sous_Flux;Abandons;Appels_abandon_sur_sonnerie;Appels_courts;Appels_mis_en_attente;Appels_rotation_sur_sonnerie;Appels_traites;Capacitaire;Commande;Courts;DAbd;DR;Dissuades;Duree_THC;Duree_conversation_appels_entrants;Duree_dispo_CC;Duree_garde_appels_entrants;Duree_log_face_au_client;Duree_log_face_au_client_hors_attente;Duree_log_total;Duree_pas_libre;Duree_pause_entre_appels;Duree_traitement;Duree_wrapup;Presentes;Presentes_ELI;Prevision;Traites;Traites_ELI;Datation;Jour;Mois;Semaine;Annee;Semaine_Format_2;Trimestre
20230420;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,0;0,0;108771,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;877,0;0,0;0,0;877,0;0,0;20/04/2023;Jeudi;Avril;S16;2023;2023-Sem16;2023 - T2
20230420;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;938,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1042,2222222222222;0,0;0,0;20/04/2023;Jeudi;Avril;S16;2023;2023-Sem16;2023 - T2
20230420;DART;Mobile;0,0;0,0;43,0;686,0;0,0;1038,0;0,0;299,0;0,0;0,0;3157,0;0,0;0,0;271265,0;39214,8604;102846,0;445190,1738;405975,3135;490472,8174;15403,1315;0,0;389514,1309;9316,0;161,0;0,0;332,22222222222223;161,0;0,0;20/04/2023;Jeudi;Avril;S16;2023;2023-Sem16;2023 - T2
20230420;Open;ADSL;84,0;0,0;0,0;0,0;0,0;0,0;0,0;1870,0;18,0;23567,0;113549,0;115,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2025,0;247,0;2077,777777777778;1819,0;222,0;20/04/2023;Jeudi;Avril;S16;2023;2023-Sem16;2023 - T2
20230420;Open;Fibre;81,0;0,0;0,0;0,0;0,0;0,0;0,0;1692,0;13,0;25956,0;144761,0;91,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1981,0;0,0;1880,0;1797,0;0,0;20/04/2023;Jeudi;Avril;S16;2023;2023-Sem16;2023 - T2
20230420;Open;Mobile;9,0;11,0;40,0;2482,0;10,0;4620,0;4892,887544;529,0;0,0;3701,0;12150,0;29,0;0,0;1874754,0;478936,7085;531749,0;3385515,0478;2906578,3494;3820088,862;108557,7578;0,0;2515060,7447;47374,0;651,0;0,0;587,7777777777778;611,0;18,0;20/04/2023;Jeudi;Avril;S16;2023;2023-Sem16;2023 - T2
20230420;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;7,0;8693,0;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;425,0;0,0;0,0;391,0;0,0;20/04/2023;Jeudi;Avril;S16;2023;2023-Sem16;2023 - T2
20230421;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;0,0;222158,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1027,0;0,0;0,0;1027,0;0,0;21/04/2023;Vendredi;Avril;S16;2023;2023-Sem16;2023 - T2
20230421;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;951,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1056,6666666666667;0,0;0,0;21/04/2023;Vendredi;Avril;S16;2023;2023-Sem16;2023 - T2
20230421;DART;Mobile;0,0;0,0;42,0;852,0;0,0;1273,0;0,0;293,0;0,0;0,0;4900,0;0,0;0,0;314227,0;28774,0;126233,0;504555,0;475781,0;558363,0;18797,0;0,0;459257,0;11687,0;246,0;0,0;325,55555555555554;246,0;0,0;21/04/2023;Vendredi;Avril;S16;2023;2023-Sem16;2023 - T2
20230421;Open;ADSL;38,0;0,0;0,0;0,0;0,0;0,0;0,0;1897,0;19,0;12797,0;45205,0;27,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1778,0;205,0;2107,777777777778;1711,0;178,0;21/04/2023;Vendredi;Avril;S16;2023;2023-Sem16;2023 - T2
20230421;Open;Fibre;17,0;0,0;0,0;0,0;0,0;0,0;0,0;1727,0;10,0;9449,0;32607,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1653,0;0,0;1918,888888888889;1628,0;0,0;21/04/2023;Vendredi;Avril;S16;2023;2023-Sem16;2023 - T2
20230421;Open;Mobile;5,0;1,0;41,0;2273,0;4,0;4248,0;4770,613243;519,0;0,0;1277,0;6564,0;4,0;0,0;1727106,0;808637,9464;494979,0;3520788,9787;2712151,0361;3895333,5353;106804,5556;0,0;2328889,553;42146,0;568,0;0,0;576,6666666666667;559,0;18,0;21/04/2023;Vendredi;Avril;S16;2023;2023-Sem16;2023 - T2
20230421;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;33,0;2940,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;355,0;0,0;0,0;350,0;0,0;21/04/2023;Vendredi;Avril;S16;2023;2023-Sem16;2023 - T2
20230422;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,0;0,0;137743,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;712,0;0,0;0,0;712,0;0,0;22/04/2023;Samedi;Avril;S16;2023;2023-Sem16;2023 - T2
20230422;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;593,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;658,8888888888889;0,0;0,0;22/04/2023;Samedi;Avril;S16;2023;2023-Sem16;2023 - T2
20230422;DART;Mobile;0,0;0,0;28,0;563,0;0,0;852,0;0,0;189,0;0,0;0,0;2252,0;0,0;0,0;224712,0;43976,0;79127,0;368401,0;324425,0;413743,0;13147,0;0,0;316986,0;8336,0;140,0;0,0;210,0;140,0;0,0;22/04/2023;Samedi;Avril;S16;2023;2023-Sem16;2023 - T2
20230422;Open;ADSL;24,0;0,0;0,0;0,0;0,0;0,0;0,0;1183,0;7,0;9598,0;18829,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;942,0;107,0;1314,4444444444446;910,0;85,0;22/04/2023;Samedi;Avril;S16;2023;2023-Sem16;2023 - T2
20230422;Open;Fibre;6,0;0,0;0,0;0,0;0,0;0,0;0,0;1064,0;4,0;53,0;3556,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;885,0;0,0;1182,2222222222222;879,0;0,0;22/04/2023;Samedi;Avril;S16;2023;2023-Sem16;2023 - T2
20230422;Open;Mobile;2,0;2,0;18,0;1266,0;3,0;2373,0;3020,430433;335,0;0,0;5,0;1127,0;0,0;0,0;900835,0;1032493,6886;250849,0;2480025,7125;1447532,0258;2823144,0301;66061,111;0,0;1217745,1073;22783,0;341,0;0,0;372,22222222222223;338,0;9,0;22/04/2023;Samedi;Avril;S16;2023;2023-Sem16;2023 - T2
20230422;Open;Premium;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;7,0;603,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;248,0;0,0;0,0;245,0;0,0;22/04/2023;Samedi;Avril;S16;2023;2023-Sem16;2023 - T2
20230423;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23/04/2023;Dimanche;Avril;S16;2023;2023-Sem16;2023 - T2
20230423;DART;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23/04/2023;Dimanche;Avril;S16;2023;2023-Sem16;2023 - T2
20230423;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23/04/2023;Dimanche;Avril;S16;2023;2023-Sem16;2023 - T2
20230423;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23/04/2023;Dimanche;Avril;S16;2023;2023-Sem16;2023 - T2
20230423;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23/04/2023;Dimanche;Avril;S16;2023;2023-Sem16;2023 - T2
20230424;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,0;0,0;375661,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1223,0;0,0;0,0;1223,0;0,0;24/04/2023;Lundi;Avril;S17;2023;2023-Sem17;2023 - T2
20230424;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1333,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1481,111111111111;0,0;0,0;24/04/2023;Lundi;Avril;S17;2023;2023-Sem17;2023 - T2
20230424;DART;Mobile;0,0;1,0;18,0;923,0;1,0;1454,0;0,0;0,0;0,0;0,0;3453,0;0,0;0,0;403325,0;23140,0;143891,0;685229,0;662089,0;685229,0;13804,0;0,0;561020,0;13804,0;231,0;0,0;0,0;231,0;0,0;24/04/2023;Lundi;Avril;S17;2023;2023-Sem17;2023 - T2
20230424;Open;ADSL;46,0;0,0;0,0;0,0;0,0;0,0;0,0;2350,0;21,0;19482,0;49555,0;47,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2136,0;287,0;2611,1111111111113;2035,0;254,0;24/04/2023;Lundi;Avril;S17;2023;2023-Sem17;2023 - T2
20230424;Open;Fibre;33,0;0,0;0,0;0,0;0,0;0,0;0,0;2033,0;12,0;21369,0;48306,0;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1991,0;0,0;2258,888888888889;1937,0;0,0;24/04/2023;Lundi;Avril;S17;2023;2023-Sem17;2023 - T2
20230424;Open;Mobile;5,0;6,0;49,0;2726,0;10,0;5159,0;6078,304329;657,0;0,0;366,0;8745,0;16,0;0,0;2064584,0;1515330,6519;566072,0;5304409,6714;3789079,0332;5304409,6714;53629,0;0,0;2684285,0;53629,0;746,0;0,0;730,0;725,0;24,0;24/04/2023;Lundi;Avril;S17;2023;2023-Sem17;2023 - T2
20230424;Open;Premium;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;1208,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;467,0;0,0;0,0;456,0;0,0;24/04/2023;Lundi;Avril;S17;2023;2023-Sem17;2023 - T2
20230425;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,0;0,0;391255,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1119,0;0,0;0,0;1119,0;0,0;25/04/2023;Mardi;Avril;S17;2023;2023-Sem17;2023 - T2
20230425;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1148,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1275,5555555555557;0,0;0,0;25/04/2023;Mardi;Avril;S17;2023;2023-Sem17;2023 - T2
20230425;DART;Mobile;0,0;0,0;41,0;830,0;1,0;1330,0;0,0;363,0;0,0;0,0;3681,0;0,0;0,0;391703,0;14143,0;126578,0;577596,0;563453,0;639959,0;21983,0;0,0;540264,0;12327,0;211,0;0,0;403,33333333333337;211,0;0,0;25/04/2023;Mardi;Avril;S17;2023;2023-Sem17;2023 - T2
20230425;Open;ADSL;19,0;0,0;0,0;0,0;0,0;0,0;0,0;2021,0;15,0;4991,0;11694,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1812,0;237,0;2245,5555555555557;1781,0;222,0;25/04/2023;Mardi;Avril;S17;2023;2023-Sem17;2023 - T2
20230425;Open;Fibre;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1777,0;10,0;5407,0;3363,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1645,0;0,0;1974,4444444444446;1630,0;0,0;25/04/2023;Mardi;Avril;S17;2023;2023-Sem17;2023 - T2
20230425;Open;Mobile;3,0;1,0;41,0;2338,0;8,0;4464,0;5917,54536;577,0;0,0;11,0;3999,0;1,0;0,0;1841312,0;1338971,2229;494590,0;4174201,8913;2835230,6762;4663918,6652;116126,4448;0,0;2452028,449;45031,0;642,0;0,0;641,1111111111111;638,0;12,0;25/04/2023;Mardi;Avril;S17;2023;2023-Sem17;2023 - T2
20230425;Open;Premium;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;901,0;953,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;412,0;0,0;0,0;408,0;0,0;25/04/2023;Mardi;Avril;S17;2023;2023-Sem17;2023 - T2
20230426;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0;368981,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1107,0;0,0;0,0;1107,0;0,0;26/04/2023;Mercredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230426;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1184,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1315,5555555555557;0,0;0,0;26/04/2023;Mercredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230426;DART;Mobile;0,0;2,0;12,0;888,0;0,0;1338,0;0,0;356,0;0,0;0,0;3676,0;0,0;0,0;406915,0;20035,0;133129,0;599841,0;579806,0;670716,0;22098,0;0,0;562142,0;13215,0;231,0;0,0;395,5555555555556;231,0;0,0;26/04/2023;Mercredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230426;Open;ADSL;34,0;0,0;0,0;0,0;0,0;0,0;0,0;2088,0;15,0;4486,0;48419,0;28,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1915,0;252,0;2320,0;1849,0;208,0;26/04/2023;Mercredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230426;Open;Fibre;20,0;0,0;0,0;0,0;0,0;0,0;0,0;1845,0;14,0;2546,0;7840,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1865,0;0,0;2050,0;1842,0;0,0;26/04/2023;Mercredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230426;Open;Mobile;10,0;7,0;42,0;2364,0;10,0;4781,0;6070,46682;568,0;0,0;96,0;3472,0;2,0;0,0;1935431,0;1261582,9375;488866,0;4237729,1135;2976146,156;4774004,9005;116595,2426;0,0;2540892,2457;47795,0;697,0;0,0;631,1111111111111;684,0;14,0;26/04/2023;Mercredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230426;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;8,0;893,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;406,0;0,0;0,0;404,0;0,0;26/04/2023;Mercredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230427;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;187060,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1053,0;0,0;0,0;1053,0;0,0;27/04/2023;Jeudi;Avril;S17;2023;2023-Sem17;2023 - T2
20230427;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1067,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1185,5555555555557;0,0;0,0;27/04/2023;Jeudi;Avril;S17;2023;2023-Sem17;2023 - T2
20230427;DART;Mobile;0,0;0,0;5,0;788,0;0,0;1249,0;0,0;331,0;0,0;0,0;2323,0;0,0;0,0;388793,0;48332,0;98077,0;571066,0;522734,0;629008,0;23318,0;0,0;510188,0;13242,0;196,0;0,0;367,77777777777777;196,0;0,0;27/04/2023;Jeudi;Avril;S17;2023;2023-Sem17;2023 - T2
20230427;Open;ADSL;19,0;0,0;0,0;0,0;0,0;0,0;0,0;1881,0;16,0;1011,0;26121,0;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1588,0;212,0;2090,0;1544,0;187,0;27/04/2023;Jeudi;Avril;S17;2023;2023-Sem17;2023 - T2
20230427;Open;Fibre;5,0;0,0;0,0;0,0;0,0;0,0;0,0;1678,0;4,0;140,0;5066,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1477,0;0,0;1864,4444444444446;1472,0;0,0;27/04/2023;Jeudi;Avril;S17;2023;2023-Sem17;2023 - T2
20230427;Open;Mobile;6,0;6,0;35,0;2074,0;8,0;3932,0;5349,574157;527,0;0,0;161,0;2563,0;1,0;0,0;1583480,0;1465200,729;414636,0;3927776,4175;2462575,691;4328037,1333;90783,4546;0,0;2088899,4617;38987,0;564,0;0,0;585,5555555555555;556,0;15,0;27/04/2023;Jeudi;Avril;S17;2023;2023-Sem17;2023 - T2
20230427;Open;Premium;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;8,0;594,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;356,0;0,0;0,0;353,0;0,0;27/04/2023;Jeudi;Avril;S17;2023;2023-Sem17;2023 - T2
20230428;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,0;0,0;282281,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;816,0;0,0;0,0;816,0;0,0;28/04/2023;Vendredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230428;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1083,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1203,3333333333335;0,0;0,0;28/04/2023;Vendredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230428;DART;Mobile;0,0;1,0;54,0;714,0;0,0;1007,0;0,0;326,0;0,0;0,0;3609,0;0,0;0,0;282529,0;12969,0;115138,0;442347,0;429378,0;503288,0;16468,0;0,0;414135,0;9891,0;191,0;0,0;362,22222222222223;191,0;0,0;28/04/2023;Vendredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230428;Open;ADSL;37,0;0,0;0,0;0,0;0,0;0,0;0,0;1927,0;14,0;11478,0;49787,0;23,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1661,0;202,0;2141,1111111111113;1594,0;178,0;28/04/2023;Vendredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230428;Open;Fibre;30,0;0,0;0,0;0,0;0,0;0,0;0,0;1762,0;20,0;11584,0;40217,0;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1538,0;0,0;1957,7777777777778;1492,0;0,0;28/04/2023;Vendredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230428;Open;Mobile;7,0;9,0;45,0;2044,0;14,0;4061,0;5231,577275;518,0;0,0;17,0;6072,0;11,0;0,0;1539331,0;1035505,0868;423072,0;3493686,2314999998;2458181,1442;3924578,2314999998;106871,9998;0,0;2069274,9891;40241,0;612,0;0,0;575,5555555555555;592,0;13,0;28/04/2023;Vendredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230428;Open;Premium;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,0;2620,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;389,0;0,0;0,0;380,0;0,0;28/04/2023;Vendredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230429;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;101064,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;632,0;0,0;0,0;632,0;0,0;29/04/2023;Samedi;Avril;S17;2023;2023-Sem17;2023 - T2
20230429;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;675,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;750,0;0,0;0,0;29/04/2023;Samedi;Avril;S17;2023;2023-Sem17;2023 - T2
20230429;DART;Mobile;0,0;1,0;1,0;569,0;1,0;786,0;0,0;210,0;0,0;0,0;2725,0;0,0;0,0;234849,0;34403,0;92877,0;383836,0;349433,0;431015,0;12955,0;0,0;340681,0;8490,0;154,0;0,0;233,33333333333334;154,0;0,0;29/04/2023;Samedi;Avril;S17;2023;2023-Sem17;2023 - T2
20230429;Open;ADSL;23,0;0,0;0,0;0,0;0,0;0,0;0,0;1178,0;6,0;3338,0;23352,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1007,0;112,0;1308,888888888889;975,0;111,0;29/04/2023;Samedi;Avril;S17;2023;2023-Sem17;2023 - T2
20230429;Open;Fibre;16,0;0,0;0,0;0,0;0,0;0,0;0,0;1033,0;16,0;1528,0;30002,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;990,0;0,0;1147,7777777777778;971,0;0,0;29/04/2023;Samedi;Avril;S17;2023;2023-Sem17;2023 - T2
20230429;Open;Mobile;3,0;5,0;26,0;1423,0;5,0;2656,0;3273,321921;334,0;0,0;78,0;5819,0;2,0;0,0;1050142,0;565872,2735;309130,0;2255764,8078;1689892,5325;2531701,8069;74033,7275;0,0;1433305,7336;26918,0;457,0;0,0;371,11111111111114;452,0;16,0;29/04/2023;Samedi;Avril;S17;2023;2023-Sem17;2023 - T2
20230429;Open;Premium;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;171,0;2952,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;262,0;0,0;0,0;258,0;0,0;29/04/2023;Samedi;Avril;S17;2023;2023-Sem17;2023 - T2
20230430;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30/04/2023;Dimanche;Avril;S17;2023;2023-Sem17;2023 - T2
20230430;DART;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30/04/2023;Dimanche;Avril;S17;2023;2023-Sem17;2023 - T2
20230430;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30/04/2023;Dimanche;Avril;S17;2023;2023-Sem17;2023 - T2
20230430;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30/04/2023;Dimanche;Avril;S17;2023;2023-Sem17;2023 - T2
20230430;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1261,0911;0,0;1262,0003000000002;0,909;1352,6366;0,45449999999999996;0,0;0,45449999999999996;0,0;0,0;0,0;0,0;0,0;0,0;30/04/2023;Dimanche;Avril;S17;2023;2023-Sem17;2023 - T2
20230501;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;01/05/2023;Lundi;Mai;S18;2023;2023-Sem18;2023 - T2
20230501;DART;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;01/05/2023;Lundi;Mai;S18;2023;2023-Sem18;2023 - T2
20230501;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;01/05/2023;Lundi;Mai;S18;2023;2023-Sem18;2023 - T2
20230501;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;01/05/2023;Lundi;Mai;S18;2023;2023-Sem18;2023 - T2
20230501;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;811,3635999999999;0,0;910,8181999999999;99,4544;1123,8183;8,2726;0,0;8,2726;0,0;0,0;0,0;0,0;0,0;0,0;01/05/2023;Lundi;Mai;S18;2023;2023-Sem18;2023 - T2
20230502;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;573358,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1198,0;0,0;0,0;1198,0;0,0;02/05/2023;Mardi;Mai;S18;2023;2023-Sem18;2023 - T2
20230502;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1053,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1170,0;0,0;0,0;02/05/2023;Mardi;Mai;S18;2023;2023-Sem18;2023 - T2
